"ML1"	"ML2"	"ML3"	"ML4"
"CC0127"	3.5036589602197	-0.0550172317591845	0.228352764397827	-0.327057341930727
"CC0128"	1.26873163217045	1.46082105610437	1.98576122130946	0.621238508039549
"CC0129"	-0.451786774107943	-0.628716803332082	0.455370232815964	0.4717146851118
"CC0132"	1.23358828801712	-0.80192736443005	-2.59477985285415	0.320015577303014
"CC0134"	-1.46693794133109	-1.022775320469	-0.834489011486356	0.392244780706744
"CC0135"	0.0987235354554137	-1.37687990264164	-0.623092781611035	-1.41667689444287
"CC0137"	-0.865982077895927	-1.07939982143282	-0.439688993862526	0.116264566869168
"CC0138"	-0.15466105540835	-1.50202433386266	0.973710277216533	0.175694858257162
"CC0140"	-0.156700025263027	0.47726483751702	-0.96991341204568	3.7013483115281
"CC0141"	0.0780967793969156	-0.313343908463981	-0.223308413014368	0.324698251230047
"CC0142"	-0.0441958594729616	-0.787484029491294	0.941232207356808	0.365485174679751
"CC0143"	0.800646953391017	0.497226653991379	2.48067915323453	-1.62300166905715
"CC0144"	0.207452714321565	-2.2640571931457	0.822337935778672	-0.825027386411685
"CC0145"	-1.15434501029006	0.386274596654726	0.915097171350357	0.185835785506035
"CC0146"	-2.04604870005331	-2.14142610371994	0.339562000326045	-2.26342454565548
"CC0147"	1.62345123187249	0.274992133607994	-0.0926768601515898	0.637179318377658
"CC0150"	-0.875519760123274	-0.326678840848199	1.55115545339287	-0.172912435603945
"CC0151"	0.772738689406562	-1.03399715423446	-0.519265920853213	-0.335103694296463
"CC0152"	-0.330873818748631	-1.69148043379344	1.25647479281398	0.419103406074921
"CC0153"	1.95891849209966	0.466539364205404	0.294315585154696	0.702908026650261
"CC0154"	3.54813349201091	0.386025029203932	-1.10210888492854	0.178581935379729
"CC0155"	-0.446868915322819	-0.447373905143788	0.571139572521822	-0.17216826317717
"CC0157"	0.477840905199599	-0.434069687064136	0.918481353064166	-0.429436259626306
"CC0158"	-0.34593230334464	0.783460886815625	-0.291648022394538	-0.681525851666695
"CC0159"	1.51085637988019	-0.493490763057845	-0.673102061563449	0.0904096510441015
"CC0161"	0.455508023509947	-0.0800977218220933	-0.277468632932832	-0.339344026495844
"CC0162"	-0.58233821060124	-0.422343685487489	0.609576156571118	-0.413862408441534
"CC0164"	0.378219832246647	-0.849723614546712	1.38537577236616	0.978984536322092
"CC0165"	0.447197520204949	-0.128117919834531	0.166286865179531	0.149030415578577
"CC0166"	1.02140047434674	-0.271007789152709	1.29442901493018	-1.53214494996379
"CC0168"	-0.00970790156369058	0.392335760647886	-1.03730132024006	-1.27750713207986
"CC0169"	-0.106074713789534	-0.83743755183131	0.319388317742593	-1.76401021847503
"CC0170"	1.62914004019389	-0.719141902889379	1.24207293535095	3.4468699161324
"CC0172"	-0.671906363777356	2.45271456851903	0.607389608164267	-0.263174446898024
"CC0173"	0.00717368318978637	0.40988739842573	-1.60915070759613	-2.47497714493551
"CC0175"	0.998597142508077	-0.386334018789201	-1.09940401018236	-0.315683443618172
"CC0176"	-0.371058545530612	-0.375903894607581	-0.00767605002074788	0.517512971778516
"CC0177"	-0.768659354605978	0.261949372276919	2.07065309593478	0.910959451140654
"CC0178"	-0.603668827871794	0.408236772974624	-1.12248804832486	-0.06413139588523
